2485,1766
3790,3989
9686,3231
6386,1345
2337,6141
2423,2740
3924,9963
5872,1741
4673,6265
5685,5750
3822,8410
9339,6714
5082,1783
9966,9311
8183,5504
6076,6318
2579,7315
8162,5802
4980,3111
9251,7418
2220,3079
8244,8349
4387,6442
4539,4662
7914,9410
7512,6712
4569,1829
7569,9994
6295,4467
5066,2765
4269,6159
6123,7824
2926,3462
4145,4298
2545,8366
3531,8616
8610,7589
8561,4879
1291,4848
5912,9633
1593,6371
5441,4119
2753,8262
7137,6316
3641,7092
5017,4405
5795,3119
8838,1217
9569,8432
5289,5381
1224,2709
6909,4592
2217,2422
1850,7832
9785,5991
3582,3559
6349,9051
9782,8909
1610,7743
8167,8881
3030,2502
5255,7397
7125,8362
2581,6940
2826,3203
8233,8214
2534,8812
9842,1416
1849,1350
8084,9139
4215,3644
1089,5543
7603,7692
8000,2892
1728,7082
6702,2513
9210,7565
1611,1340
1100,9530
3612,8400
7503,5324
4414,2665
9015,6000
6048,5084
8567,4893
7367,1114
4854,5834
4597,1919
2896,5739
7530,7326
8268,1375
8479,7438
2808,1187
3729,2640
1191,9382
1078,7237
3241,5954
3500,8498
6163,1484
8782,7965
2316,5009
7549,9774
8129,9113
6175,4649
5005,2930
2772,5744
5162,1639
8975,2995
4119,7267
7746,6992
8131,1163
9757,9365
7611,5092
2450,3048
3623,1175
7503,6309
7507,8026
2792,1086
7242,5781
8400,4933
6796,4189
5500,2388
6936,1584
1756,5040
2417,3683
6699,4474
3527,5245
1140,1746
1041,4097
5621,3551
6434,1562
1989,4852
3124,4314
9433,5021
1416,1815
3090,6130
3469,4190
5483,6963
7263,5376
6667,4504
2044,6285
5670,4658
7310,2709
8655,9768
5585,4072
9519,3606
3289,1065
8967,9548
2792,2223
5808,1417
5164,9966
1537,4218
9812,8057
6692,6148
5293,3241
6861,1315
5031,1168
2900,6468
1830,1542
3931,1809
6505,7769
8380,2632
4922,9507
7977,8649
8449,4456
5278,5851
4401,5789
5529,3091
6821,4957
5318,4116
2530,7411
4662,3029
5327,2781
2894,7856
9814,5294
3371,8976
8817,3262
5809,9195
3763,7248
7541,7986
1270,5954
2646,9302
7426,2285
3630,3876
8786,5002
4077,4982
6190,8004
4656,9220
3979,6222
2471,9385
1565,2489
1379,2365
4001,3700
9027,8630
9454,7752
8995,9486
2405,6494
1996,6097
9805,1762
3144,3910
7605,1066
4908,5661
3848,6169
4472,3221
4575,2750
9041,8074
8656,2179
3087,8933
6573,1229
8463,1106
7942,9116
4271,9015
7575,1632
8802,9098
4855,3679
2917,2354
3515,3193
8235,5312
9981,9920
5512,4851
5929,1305
4353,5956
7165,7266
5327,2107
7216,9303
3197,8285
6353,2278
6614,7697
4407,2615
7345,5636
9668,5810
7963,6014
8868,1129
8835,7377
4367,6796
8920,1491
8287,3401
9768,6626
6071,7710
4159,2646
4177,2656
8299,6346
1343,8212
7775,8559
8164,3339
7095,4955
3228,8423
4640,1663
9824,6858
4232,9008
6202,4367
9925,2945
1403,6285
6373,4769
9450,1609
8460,9742
3665,8228
3425,7361
4178,3478
9957,8977
6278,8162
9713,8585
7038,6021
4215,1833
5479,5874
4284,2107
8446,7077
3947,6589
9762,8636
9388,6855
5401,4119
5134,2286
1370,3836
8892,7728
2075,1220
7339,5611
9184,4958
7001,9267
8798,9019
5727,8971
9418,3768
1153,8435
9201,3232
9098,1666
1372,2604
1441,6982
3594,4612
5754,7485
2682,5351
5770,5458
5224,6044
8676,1020
5829,1461
8353,2790
7883,5510
9394,6203
1051,4342
9612,6287
5601,9136
2349,4902
7867,3945
1912,6527
3936,5843
1606,5785
5847,7467
1214,8528
5213,2784
7098,9842
4563,1780
8246,3931
3394,6103
4708,4823
2114,7978
1718,9985
8901,6543
2163,3824
3165,1990
8720,6605
4208,8573
7698,8580
7205,2234
4468,1728
9267,6249
2050,2368
4277,7944
4995,2954
1170,8506
2748,4017
4407,9262
2613,6679
8676,7443
9344,5964
6981,8784
3046,3848
4827,7926
7386,6928
6783,6265
5051,9144
8229,6065
6241,7759
6539,2234
4528,1786
9309,8918
6214,3811
5705,5922
5469,7802
2168,9783
1022,8708
7298,1968
7579,8915
2239,2333
9048,6333
5864,4991
1313,3811
9268,5398
7539,6772
9213,7422
3715,8383
9478,2659
7788,4476
4152,5101
7006,1433
7743,6475
7565,6636
9334,9378
3870,4924
7421,7580
6585,7928
7472,4410
2922,6158
3840,8441
4263,6789
6563,6554
2741,8299
6799,2725
3246,7532
6115,5490
8973,7500
3493,5322
6462,5905
5606,7028
8237,2741
3859,1858
5289,6521
8253,2315
3012,2094
3079,6662
7174,7244
3191,3502
5545,2978
4711,3948
6830,9873
6559,1240
5447,9726
1714,6775
7371,8709
9521,5857
9361,6336
6872,2415
3646,9396
2555,4882
3891,9611
7310,1950
2243,8141
1531,1700
9183,6059
5047,3247
1753,3143
8165,1071
9944,9321
5561,1158
1261,2544
3408,8426
3495,4680
1344,1515
2298,9722
3246,8787
3122,5626
2665,8032
2817,7561
2466,1239
5542,7695
7620,8420
4984,8225
4760,9442
5859,5643
8512,5821
9061,7470
5665,6995
9504,7077
4862,4712
5448,3254
7243,7927
4072,7528
4338,9624
8190,6691
4468,9791
2580,1761
4858,3966
7676,9572
3955,4042
1827,1703
3387,3649
6362,6982
6960,1259
2730,1818
3759,5039
7341,9079
7125,3247
6271,2303
4387,3243
6814,9865
5066,1942
8220,3530
5244,2090
6144,7166
5156,6329
5290,2792
8790,3869
7851,4311
4921,9651
5719,5338
2938,4214
1172,2724
9024,7092
1432,3264
8986,2032
8591,3570
9366,6174
5182,5376
2461,2970
1960,5623
5951,2354
5800,6943
9232,2186
1177,1219
4122,7342
7138,7422
3918,8895
5567,5213
6960,9638
5007,1410
8696,8992
5199,3820
2298,6668
1744,9021
5951,6394
2791,5252
1464,3922
3325,2532
9820,2217
4795,8093
2181,5543
8476,8904
9544,7292
4909,8356
9494,5623
5036,7722
9186,5646
5726,2000
3791,3450
5693,8748
6995,7317
5309,8212
7905,2677
7336,3881
8199,3129
7342,2473
4935,9329
4149,1063
9665,3097
8316,7412
4861,6132
9726,6584
3217,1917
7922,2304
7964,3000
8435,4828
6635,7952
3156,9691
6367,5956
3971,5733
5415,9551
7747,9854
5351,9887
5093,1385
4248,2776
2126,2244
6669,6227
1185,3530
2853,4689
2812,7539
7854,4523
5967,6990
3412,1213
7402,4719
5558,5185
5001,7425
6060,2579
4194,8288
4057,7454
6092,2673
8550,6911
5881,2957
7476,1897
6527,3082
4106,4441
5889,9706
1442,2304
5501,8969
1137,4739
3189,1280
3819,8647
9237,9526
3116,9698
6308,9050
8482,5120
9839,2038
1460,1813
4343,6356
9109,4325
4021,5055
1294,3307
4909,6739
4127,5800
4303,7300
7074,1560
3385,5148
4454,7109
2620,2229
5717,9664
4847,7555
3628,4469
7211,6058
8449,8234
2450,9922
9992,2125
1733,9282
8541,5483
2740,8886
9846,6502
5854,8353
7895,4616
4142,5571
6816,2463
3700,3875
2555,6757
3674,5678
3368,3653
5852,9047
7428,6726
3030,3557
8141,6784
7095,4122
4549,2436
7513,1181
2808,8716
1616,6662
5509,2287
8701,5516
8500,5587
6263,9356
9001,6467
7372,7392
7255,5320
1153,9512
1626,9048
4922,8447
4534,9059
9002,4694
8090,8778
6035,9443
6182,2193
1150,3365
4206,4017
1989,3887
5949,5033
3097,8185
3115,6217
9468,7273
8926,5416
4734,5254
1313,5678
7120,7369
3211,8632
8452,3729
3662,9828
4056,8435
7391,9133
5386,1248
4597,4447
4142,7659
2086,2567
4267,2756
6821,8065
6604,4170
3500,3765
9327,9483
9362,9479
6819,3961
9422,3446
7344,5681
7565,8717
5891,1590
4718,1800
2333,2006
8982,9056
1932,2444
6218,1646
8294,9860
8037,2846
6666,5780
5084,7167
5653,1464
4518,7965
5499,6436
3571,6578
2716,2090
1599,3683
8796,3454
7441,4713
6666,4803
4518,6843
2058,1382
9942,1584
5003,8398
1943,6901
4083,5831
5677,7246
2885,2329
2139,5384
6857,8727
6137,5829
8393,2310
8250,1893
8642,5835
4491,7035
8725,4650
8659,2393
4484,3376
5287,7002
5819,2235
3954,3889
5814,4037
3007,4436
2002,6272
8145,6227
3045,7527
8761,9662
6512,4789
5124,2740
9109,7110
3658,1475
7089,2555
2596,7671
4530,1971
3948,8394
9406,2644
1893,9201
9383,2960
8643,9600
5774,6873
9251,9464
2985,5973
7615,5374
5304,3166
3086,7323
6869,1734
2636,7391
2374,2720
3530,6287
3691,9563
5255,5211
9734,4742
8096,3229
4958,5546
2324,5439
2495,7876
8562,8976
2813,6742
3347,2646
4082,4363
4552,8923
1722,8037
8833,6762
5981,3169
9995,2816
4346,3550
9211,6063
5630,7383
2507,8051
9698,7354
1563,1935
3259,4207
3048,6331
4561,1467
4784,4909
7896,7451
9833,6636
5914,4562
8258,7735
2216,2706
9811,6165
1858,2183
4205,7570
6221,3211
4960,7507
1937,2885
6161,3515
7400,7131
4884,3265
3425,4281
4406,7508
8683,6714
6615,9889
5555,6230
6174,4101
4616,6345
9819,5893
8613,9518
2829,2879
7710,8309
4585,5013
5305,1180
1033,8650
7246,8301
7801,1454
1670,9298
5624,6265
7878,5358
9312,5214
6506,6916
8226,9666
4340,2417
4070,8884
3427,8357
9641,6496
6150,9981
8308,1063
1110,4903
2477,3242
5218,5918
3757,3512
2941,2073
5031,1148
5406,8473
9717,5085
4368,4839
6066,4758
7446,4999
8682,3734
6097,3937
5163,1545
3582,8548
4650,7724
3390,1165
8635,4996
7218,8270
4003,3028
9412,8543
6590,5922
4383,4411
4309,9128
4291,7826
8893,1977
8475,5646
9933,5193
2444,2688
9629,5295
8456,4446
5029,9780
6779,6662
4803,4613
6893,8084
4431,8530
5809,2463
1863,5804
9904,4610
1819,1201
9647,1541
8334,6872
6301,5510
2412,1949
4417,8808
9120,3604
4097,6713
8619,4270
5383,3000
7345,7765
4874,1050
4096,3688
4103,3529
5405,2745
3613,8298
1712,7641
6162,8912
2615,8515
4357,7589
4649,6533
6137,9701
5402,4368
5530,5430
1577,8470
2708,8961
6271,3377
7933,3371
6315,7449
7518,9703
2178,4565
5961,5633
2291,7529
8988,6203
7768,1821
4835,1513
1253,1045
7374,2442
4503,5020
4202,3994
4809,3508
3221,9023
1579,8476
9116,6773
7509,8669
1082,4085
4390,4978
9958,5317
1464,4498
5701,9327
9413,6242
7852,6864
8618,7592
8715,5709
9311,1121
8371,9508
4418,4947
1448,3120
4266,3474
1438,3015
1101,3737
5610,6531
1161,8942
1050,8053
5275,5773
6214,3789
8632,6006
6255,3165
6448,1941
7058,2199
2881,7775
3581,3246
8516,1051
5508,2058
2201,5699
5870,8763
3701,5448
7173,1138
5659,4994
7056,9246
6459,5208
5330,2477
4484,5196
9389,4628
2940,1772
4105,6407
5686,1321
8692,5087
9723,4657
6003,4416
2532,5550
9247,3783
4745,2841
3845,1972
3121,7090
9947,7432
5607,4707
2849,8780
2557,1032
1911,4660
2815,8659
1220,1894
2471,9329
4392,5523
8963,4621
2519,5996
5824,4113
8564,7538
2367,1138
4731,6370
2981,4373
2381,8105
2536,2458
2766,6895
7800,4988
4335,1844
6632,1567
8883,9562
4850,6421
9634,7275
4440,9926
5759,7090
9347,8574
2364,6899
8958,8499
8046,6330
9748,9341
3060,6194
2289,3548
3914,9133
5323,5930
4866,8196
7429,5540
7013,5553
9273,6366
5758,4769
2494,4449
3309,9599
6373,6005
5135,5262
2930,8144
4145,8552
4274,8098
8230,3030
5906,5752
7281,4243
4651,4200
6079,1734
6862,2833
9925,8605
8520,7822
2905,7501
9522,1444
3920,9646
9649,8200
6164,7919
8668,4638
1457,2167
4949,3988
4265,3590
6978,7039
9829,4195
2474,3278
1336,9449
9384,3711
1671,6013
4878,9635
8169,2657
6130,8467
4720,4872
9909,6658
9635,6536
3473,3687
3683,2096
8857,8671
8769,8727
1675,5546
6616,6470
1229,5826
6218,3598
9292,6433
4494,4701
9558,5442
5212,5281
2711,7881
3230,4999
3092,8605
4469,9394
8748,1447
9909,7822
6822,8823
1634,7851
4786,2309
7145,9378
1524,3688
2032,3910
2923,9427
8949,9920
4683,5604
7999,3316
3906,6430
9097,9984
6309,5341
4143,2170
5841,7117
6727,7384
5299,4266
4851,2636
3848,1266
4824,2389
2508,2346
9580,7244
7110,3013
2790,5975
1385,4989
9684,4322
1526,5008
7124,8873
7845,4138
8220,4126
7307,2310
4720,6164
8427,5674
5017,9147
1983,4814
1038,8859
4967,7591
9240,3881
2085,2243
2171,8580
7130,5610
1332,4035
2646,8633
5989,4233
6583,4994
1407,9241
9479,9448
8376,6212
6596,6310
5339,4755
7650,6312
9978,4885
7063,7119
7357,6312
7680,8094
4415,6927
1466,8092
6331,5873
1307,5945
3006,2871
2855,6334
2125,6747
4566,2299
3813,6166
5157,2458
8227,5207
1023,9951
9481,8266
6056,8264
4252,8260
6522,7305
9767,9281
8789,7757
4524,7224
6551,8240
8994,3103
9931,3698
4017,6015
9104,5498
8980,6495
1172,7296
2984,7764
8929,7865
5942,4480
9132,6427
1291,8131
8620,3494
3811,7158
3957,1777
7918,6991
3476,1946
6198,5594
3417,5070
1792,7514
7996,7581
4153,1722
1017,8128
5446,2744
2578,1133
6420,8009
8441,2181
6679,4447
6411,7869
1346,1816
8403,9341
8381,3895
5613,6653
8914,8229
1271,7123
9754,9718
9655,7948
1414,5490
3017,1755
1780,5568
2650,8864
4480,8411
5201,3422
4442,3751
9196,8783
3518,5524
9074,6010
3967,6475
7766,5873
2435,3233
5324,9640
7272,7893
6271,7988
1909,2366
5531,8474
2700,4699
4749,5691
3827,5652
9887,7303
8788,5348
7975,3497
3952,9797
8341,1387
5041,6673
9114,9879
6651,7737
7191,5327
2207,7499
5216,8071
4322,2743
4897,6478
3846,5559
9121,5361
8001,4342
1937,6880
5650,4124
2007,4748
7361,7496
4474,2797
1201,6341
4040,2218
4514,9332
2854,1680
5851,7978
7223,1238
8611,2968
3292,5456
9529,6565
6246,5239
8031,4276
4315,7795
8078,5926
6717,4247
7570,9250
2784,6479
7358,4208
6844,1917
2472,7561
1043,8664
1997,8091
3472,9986
1484,5301
3899,1607
2849,6613
9222,6256
3071,3705
7076,7300
9872,3889
6544,3554
2789,6235
5748,8748
2665,7463
7900,8687
1483,9215
8388,3006
8450,2275
6146,6916
1619,2640
9970,6602
8880,1803
3826,2047
8543,6099
6066,7758
8067,6029
9299,1407
1280,5790
4072,4118
1904,3662
7628,8494
7016,7195
3912,7959
3211,7116
2983,9636
4417,2537
7213,7923
4090,3065
5363,5098
2882,2524
6650,9073
4832,2038
9815,5754
9864,6037
6513,5261
6573,4781
3996,8497
2916,4535
8732,2109
5306,5582
9772,2385
4298,6569
5930,6470
6714,4155
7329,9184
4191,7223
8260,4411
6733,9795
8347,7604
7983,8200
3390,1836
2028,6456
1634,6296
3029,6685
5169,7125
7666,2974
8615,8079
4394,8138
6275,5509
1315,6849
2918,3293
6339,8325
6798,3865
4684,7238
4915,1241
6566,5822
6500,6666
7850,7447
5478,1997
2216,7925
6154,1241
9440,8513
9897,4416
9281,4149
6379,5294
2091,5239
5538,2089
7849,5818
7447,6237
2728,5170
1579,9498
6617,7858
2882,8057
2171,7917
1278,4930
1282,6280
8179,1145
1245,5586
8741,4596
9574,5092
3114,8883
3283,4912
6668,8641
7346,3310
9565,5798
6988,9077
5479,7917
6687,1333
7732,9898
7879,6986
3852,9672
2456,3563
7948,2721
5280,3507
6781,5230
5592,8081
4711,8438
7960,1376
4493,2327
9233,9823
9431,4875
4906,5404
3201,7216
9711,5324
1589,6902
9347,5694
8126,5299
1448,7762
7413,6373
2161,3160
7128,2500
3217,5934
1277,7831
7599,5390
4798,2632
6322,3135
3525,6530
7842,1021
3709,1334
8211,7044
8279,6505
5751,4966
7996,6172
4855,2066
5189,4072
6520,4951
3381,6154
6941,5642
9934,3543
9179,1486
6294,9946
6665,9795
6559,7029
8491,3622
5095,9871
2180,2177
7262,1164
9221,8727
5488,5378
4345,5770
1880,4968
4585,5740
1309,8388
1568,8636
6340,1057
8509,9731
5795,4453
2471,9950
6292,4701
2845,5386
8240,7652
4424,7132
8500,6592
7387,7605
6882,7577
9797,9963
4534,2952
2820,5881
9993,1622
2324,9224
9825,9826
5738,6302
6157,8818
3849,4100
6950,6536
8571,1438
9057,4661
9367,9276
1373,2443
4595,5976
1034,8174
5261,4342
2993,1257
8363,2800
6477,8705
3316,6911
3777,3186
5327,7936
8983,9315
5302,9875
7217,7166
3943,2604
3598,3975
9135,6327
6842,1548
9675,9382
9329,9523
5730,1760
3954,5151
9184,7431
2147,2685
7335,9451
3077,1697
9128,9745
9514,6452
3174,7598
8023,4773
9785,5364
5099,6057
2731,7660
2774,1781
6087,7485
9642,3800
3722,3198
5194,2609
1526,1795
3095,3032
2396,6415
8233,2351
5850,2106
5832,2275
8345,3556
3529,1654
1451,6644
6431,5909
4357,2668
8555,1422
6696,9541
6640,1738
3468,9229
2862,2375
6167,3363
7332,6888
8981,1656
1535,7728
4525,8188
3806,2733
3583,1934
7788,7993
2976,6113
1985,3620
5518,1500
5503,7226
8444,1559
8785,9205
3808,8975
9482,6300
8325,6744
5706,2803
9487,5045
2363,4496
6036,9826
2054,8164
1907,5830
8523,1086
4486,4981
6167,9683
7096,8693
9098,6767
6079,8467
3745,7180
5616,2037
9237,2632
8415,1655
2544,3646
2771,5607
8951,5573
4322,1692
4068,6180
1003,9912
9154,5147
3593,2779
1122,6332
6011,8121
8360,8406
2105,2907
7513,8307
8508,9317
3690,6321
9257,1551
1872,1137
1759,9679
1431,2585
5811,3289
2718,2539
1657,2293
1120,8624
6705,1752
5411,3945
2918,3350
5296,2065
4805,4179
5749,6452
7030,2455
3985,3751
9018,6698
3812,5331
3857,3557
3646,9268
8964,5800
8633,4514
3390,5276
5776,9356
1961,4636
6399,9689
6447,5350
6588,4240
3851,7476
3657,7615
7905,5792
9005,8506
2708,3476
7179,4681
9746,1782
7640,7378
9923,4533
3056,6386
6968,2873
4314,1124
6044,6868
1367,6148
1601,5700
8570,3389
1961,4246
1100,2330
7221,2370
6634,5550
8471,6456
2179,7225
8886,6946
5363,4321
5663,6307
7619,3378
7130,6073
1035,2789
8612,3510
8237,5841
3951,3849
4309,6992
2597,5870
4070,6341
7987,3458
9765,9881
1284,3830
4591,8344
5450,9441
9008,8199
7118,1062
2418,2932
9986,3962
3646,6132
3761,6062
1780,1136
5318,8960
2086,4903
3395,3240
3222,3871
5139,9559
6526,4688
6563,2646
9818,3035
3210,4324
9094,3238
2247,4671
2891,6449
2947,4525
8599,5007
8528,2396
7177,8523
8966,6201
1551,7267
5984,5654
9614,4877
8023,9316
8643,4075
7401,3608
1561,6392
3138,9742
1180,1162
3587,5652
7925,8856
7773,1640
6437,6715
3547,7343
3110,3323
4888,8229
8415,6156
3050,4626
9141,4769
8737,5981
9297,9340
9974,3688
3679,6637
9300,2091
9871,9564
5631,6705
2016,9494
9921,3059
8942,2367
6436,6532
8811,9149
7395,5458
1987,9997
3585,5620
5352,7114
5601,4168
1716,7578
3034,6745
8743,3567
9268,4931
7540,1763
9766,9065
3712,8488
9783,6718
8882,8422
5579,5415
4430,7558
6451,2889
9076,8027
7786,1889
3959,8483
9217,2799
8485,5528
2982,7527
8422,4081
8687,2925
4775,2947
2866,4436
3847,1092
6159,7600
2925,4045
4211,5190
7897,8151
5738,3842
7713,9620
4823,2774
2528,8001
5923,7810
4162,3693
8752,8683
5466,9513
3301,1958
6105,2790
3308,3914
7437,4245
2233,1746
5408,1414
7127,9199
1307,1167
9823,8938
6426,7118
4820,3447
7288,1899
7252,7396
2787,2835
1268,9852
1723,5140
3306,3605
8497,6403
6345,8252
8545,1670
2332,3546
4587,8508
4231,4211
9271,4965
7064,3131
1143,7274
3482,5774
7927,5889
